Dsfk,Dg2,Dg2g1,Dg2g1s2,Dg1,Dg1s2,Ds2,kS2f,kS2r,kG1f,kG1r,kG2f,kG2r,kG1p,kG1dp,kSa,kSi,kp,kdp,kEGFf,kEGFr,EGF,kdf,kdr
86.52177073378459,137.1334635213354,63.664529173545596,60.15719056642969,69.18990749705846,61.39114941007687,80.27467595622167,1.4194894261626243,463.9078128677435,0.0006054724472264723,0.08102148167530293,1.4775467564815274,544.0254757521892,0.1644797740188076,0.7804510267777391,1.4702922477302525,0.5368184701814873,14.891819407161663,166.461843760842,109.74790709884812,0.23016151786629352,0.00167,1.3481271881093089,0.17565740855899314
80.95055044622993,138.10994981109957,62.17623546063406,53.49065442034273,74.66560887390415,50.10118655924626,74.80071452999735,1.383748906132662,626.0057952515554,0.0026095837355045856,0.32172105386690136,1.509247520337111,465.86541145388736,0.7492221442807687,0.3773310721493329,0.07426796608064964,6.815121417265599,10.793630908095981,74.4603695750602,68.0258235418807,0.11821506481215677,0.00167,1.1878891373690506,0.6226296718071598
87.74554270938604,137.5739703311599,60.835118552736134,57.829193998187385,67.74412877059078,60.21326357764795,75.89957132929678,1.7932733110728338,459.8254560673163,0.0006366801464679743,0.09251142091589683,1.2814475974422865,498.17716779593235,0.6482836059507976,7.092692827487196,7.40908319173707,34.2766857648621,9.516969214907242,13.883574583071377,61.457219781484476,0.1736470346916509,0.00167,1.2098481633099283,1.0796557611902822
89.21292250011938,136.77035299659528,60.76977298910558,58.35929787262153,68.91678037435936,57.85184364877564,74.08899528070337,1.5620874397894038,547.2465174846461,0.0009295934601917116,0.2335405232704103,1.4680935079577278,410.02809392587557,0.16210837984211468,16.1964780321128,1.130697363313412,0.061877753344468774,18.909794294716868,100.33502347621656,52.28190434716421,0.09992190889912847,0.00167,1.2054059070128034,1.6934556014493467
90.31837823587475,133.3060528863812,68.0517007204316,51.142676832466556,62.48165801451793,53.62850934662643,84.85923014441481,1.5856955051498194,479.0484719059549,0.002776680032779656,0.2452680797133492,1.6928726209203826,484.69935905845097,0.21259978632805548,10.381786565319164,1.0888983246001736,0.933657283623869,19.33142131425549,24.93299796332663,45.12812217798788,0.14361760862842368,0.00167,1.2325529462000633,0.47242516528729134
86.08760802589397,147.45666715738992,63.23932512164472,54.510754898135794,65.05130407629757,59.502771454501385,81.61798965578971,1.5878261999420005,482.5814765571738,0.0002717624638330043,0.05825897883956632,1.697568372776611,454.91550018485884,14.230596465202403,1.241350239364882,2.5640249187560604,1288.3359392628786,12.185690584512617,14.079889087219223,150.94398958100018,0.34030127438443436,0.00167,1.4331204738386003,2.942526773725912
79.04260206561034,140.87726086211754,65.97623053558536,57.137425156548325,64.38250771165815,62.92328076182902,81.19779550826574,1.4734548689105198,500.67879007274905,0.0005450108368567562,0.0481946933245982,1.7259803784051966,523.0976483964986,3.3097213164586003,3.411959561132415,0.05697620291280049,2.595343677840847,20.28214314473677,16.481116122871335,53.70989700177747,0.07578359715233975,0.00167,1.2322085621252572,2.6122824857204052
81.63700996490226,136.1926234392043,59.27710936933321,61.01226038837133,68.88224204881739,56.562009763748264,75.26615182396579,1.5771501972929958,440.9009613255563,0.0012623100096812072,0.06583234019422891,1.546905391224657,449.0494427889111,0.3731095459240977,4.600169881162147,0.8894491158945157,9.62027393104018,13.343443762637506,19.86156694627169,50.2930246768802,0.09066042290395776,0.00167,1.180686226674831,0.472080508523465
84.16381868659205,142.2540146361265,62.36005491266032,54.82461223584918,65.85419681361141,61.254493137639564,82.20757390421245,1.5564600397352075,432.1704187245164,0.0031116613964562874,0.19905238618275375,1.3564537958523697,462.98927115120887,0.22958103941180447,4.244512380830876,0.033646260880013254,4.5604393266962235,16.701085285840673,23.703644183991234,53.16592198508128,0.1292174824576739,0.00167,1.1748605798885883,0.3881971675920113
83.43855922589393,136.62830059100477,65.20734161328213,52.66925003735537,65.05486019224331,55.0485982357484,81.00954478436026,1.7805259036145515,479.0591850513878,0.004792630568526646,0.4259814729309386,1.615455181730373,443.21346715961334,2.1948324485037407,37.64755566088816,0.7713463524936672,0.17533473119168577,13.841772569018733,178.43789423546144,24.620768541450023,0.0929356047556451,0.00167,1.077682196406309,0.15451870732809292
83.29880129456632,136.37562507727768,62.36201098252646,53.563026187390676,66.7031856762473,61.89316354818871,83.73797203732627,1.4174369453210374,462.1227383543921,0.0010259091759774169,0.2618376595090311,1.7919522610437448,464.80092794425985,17.561177087885856,0.5562893596678635,0.7258122549255553,93.13549607075828,13.624225526956986,13.917421650053186,20.846561251642658,0.05114835323390062,0.00167,1.2260795128345285,0.695737136457524
85.16571816800571,138.42716872394763,60.17391764638455,59.09887504964485,67.61066240255701,52.153362978113186,78.6848340395915,1.6121173647097142,416.70761828045624,0.006038649073511519,0.4149677396174639,1.5258110597634724,501.2026296522377,8.099323381666917,10.230054765914797,3.273884887213047,149.3483928935948,14.891116082963638,163.92287052040774,91.04796122568774,0.07146516887619916,0.00167,1.248106258717643,8.588348581262421
81.2660965567614,145.34509304940218,61.319143670104694,54.54903977020618,61.039452813999354,59.028271725806576,84.55744651317598,1.6344178245516823,461.3383976252227,0.004877746486194264,0.49562685341865015,1.5082717148233604,551.6486752810679,0.6784751603494734,1.538151344829487,0.4466168589484434,5.7872968519309715,17.074172940058492,53.11995102183461,82.44777843907853,0.2853541344518754,0.00167,1.2585499858653502,0.845092006730421
88.16028775309044,121.46472453455605,62.40630175300965,56.14660854629261,70.40201426775971,59.02736996002563,77.9811095498285,1.383536824030096,543.9100999970407,0.012621534898646482,1.0229706995242123,1.4122759055093002,475.59029051783415,0.13518308171246976,1.3215665985365408,37.67257862108535,67.51549104090329,13.456315525647959,64.94432990876868,43.146887258238365,0.049426974410692805,0.00167,1.0159315641779387,0.02290029919035532
90.97259530146233,131.9854226164824,62.42630422271189,55.44560505887674,67.75137372487903,55.42167934316321,81.75880236919012,1.4152081067924283,432.5908874812658,0.004481108815273682,0.21253630711647425,1.528197817205769,526.5005218414174,2.2137187102776172,1.1688401059401148,1.1957004177397887,0.23306524370488546,16.50541153500295,123.69781304610783,105.4449700836252,0.1509090084283844,0.00167,1.145054285607405,0.10224593286173729
87.91318949139325,133.39799252316078,58.379792577424645,52.884979815867936,69.01497478669224,59.5374526678122,76.51619913453443,1.6635358673786516,497.78501427309703,0.00013020449347164937,0.016197972889579165,1.5857296611003837,492.3333314868287,0.43480708424341125,1.6972036272353237,43.06317522253324,0.17675950913745825,8.32264459181213,52.37617163925018,108.42435285955595,0.22211289387637106,0.00167,1.3715743920787362,2.1602634387823625
84.57619702420473,146.6180472719444,61.749842763526004,59.67530420909642,73.48542563361387,58.73651996087547,77.48082172007301,1.3441145440890865,468.2477065522345,0.0005628241888301687,0.0675009361871663,1.6243536524600413,450.83513463943683,8.434502026488017,54.49529760531553,35.920303537948314,11.460195066112368,12.716991581958366,95.46638559530153,68.406948998371,0.18484567020459136,0.00167,1.0982225711842621,1.8137315027941552
88.50419122397474,134.98008621364193,62.70703678776052,52.23162317028228,71.28985520778083,55.241821136771776,78.3688367725217,1.7433452906873255,504.17527286950667,0.003588140610493191,0.7613309784421418,1.6972851227589696,506.9119521534052,0.006383386266777552,0.046426126154975184,2.7153983645979936,0.26484019345723536,22.0762167056387,46.88069882611531,49.30843604816585,0.1386751338903059,0.00167,1.0422345662688528,0.01990973709027412
80.70347535031638,140.84603389863486,64.48747795997295,55.83722981639433,68.14978345433076,63.291830624405975,78.13094667159993,1.3435068010284545,531.8710295793444,0.001105589854817031,0.2816598616595857,1.4949958490909259,528.6831364587731,3.094556474195249,0.5763837862128587,0.008645804660628843,0.9984007944330223,16.32797788151071,27.66937304497408,42.36594522974788,0.06830618333240863,0.00167,1.1145560704498738,0.27874483590329585
84.99903877996206,134.82159125955852,65.79194505296256,55.48198156186282,71.9963240357722,59.086988863055225,76.9261658240078,1.677079548659104,416.723081229134,0.0002889391054052771,0.09178988393843213,1.4538880034591501,495.05665689457277,7.558050495824815,4.829729334612289,24.89834649251171,1.482496634889936,9.012303570157922,31.215697886638612,65.90902215491053,0.24275338237110491,0.00167,1.221623282364649,0.0522143456742451
78.26781653484808,126.95716632104202,66.13231814390504,57.52250820949295,67.31659025267568,57.65939007779783,77.33686136728004,1.426135982529931,511.1204788362697,0.0011098320989783384,0.36130801159648995,1.7499706375601913,505.4823270108686,1.3495440372406826,0.20089108019068325,2.5509516269095056,115.88828826155411,12.246111130616319,44.09916985289156,85.29502882326399,0.23366358456102984,0.00167,1.4581606853921265,0.04946879557252754
82.24734811905503,139.1271705978985,66.1083257715162,56.98290200466713,63.13911597004148,59.40463447968523,72.72405586747445,1.631279206507866,430.27450547946313,0.0010888168107810686,0.10736636214817842,1.7704365421190404,475.57435393364545,0.06922000189370482,6.774490124974429,4.210533806977086,8.749549226567872,6.870474609516421,10.623650686446087,96.71397795248197,0.2884717691804413,0.00167,1.2169404781739592,0.7996138417474804
88.73894637487882,141.49855387511306,67.33421840171098,53.121976136934215,74.80806601144826,56.526887349353906,76.50647452182695,1.6358396495527692,397.37052048939825,0.00019751635552189367,0.02165647774697822,1.6795097323823485,514.8126519399694,0.08170041331182179,4.7322009665391445,2.5989429633627514,2.8893428541638166,19.250507736803034,45.283020985996814,93.6561552338521,0.23644825890179536,0.00167,1.140827767668972,1.4460242547831859
91.54768320399873,128.81668348499616,60.18883882221689,57.74562223923007,69.95694930376096,57.395095571083225,77.83120538270647,1.4441154760256574,434.8422940228407,0.008236811459095867,0.8019153635215475,1.7023802451935828,523.3203037934846,0.3274379637137354,0.043121288524075166,7.415625257239424,1347.202673428465,14.629673246182671,42.86967192334755,48.71012646739156,0.13267134842839962,0.00167,1.1560456932889542,0.8126055590368331
90.26368364265575,140.63943021233433,61.68836289696769,55.29314777350988,68.62540749374048,49.12424681515012,79.8788417700311,1.6107654955231065,519.5087569634389,0.0008606942673411825,0.13668895551229113,1.5704136514775664,517.4740598114109,4.34749228736537,1.2916758230545622,37.29955612311801,0.3803986407759682,10.70529692730227,42.722845616823356,115.7416644711532,0.36571572080364934,0.00167,1.2639079634575543,7.908254694447716
88.8214430848842,129.39749520361678,57.526605772847624,60.55460898389776,72.13301041095993,61.22900040211074,75.26758183043849,1.6028040230933724,480.26841062482646,0.0013678729134679662,0.2986927914846949,1.7374664027886992,608.4244162976828,0.13122708661240018,0.8349268963312949,22.976900378619984,1.9491719993508911,11.434730439119964,6.823993350986683,65.86943373012103,0.20720608074495672,0.00167,1.0911761780053468,0.14755373143847547
82.34050679989114,134.4698597249703,63.58497291747723,56.687947143281285,62.24215249535227,55.88578159121738,80.86381058375882,1.7121095274163474,405.11496035217607,0.0006772607481646227,0.04112294510714822,1.4243304606831226,443.2888138081581,0.819516481899059,45.550375721544434,2.1203695921546934,6.0225288124635314,10.417554622885438,6.238386915494413,91.98352974047974,0.1609404461649566,0.00167,1.2087652386573644,0.9124741734799217
87.88239484700112,130.57137863653327,58.2265361443883,51.42910887327906,61.15264917643921,58.56555820181068,78.44468025585178,1.822031289153211,516.555010834053,0.007176219782442016,0.4320040264249141,1.5791457790843477,522.0053648023559,138.07194980795867,0.16504273292493463,0.5903046947108733,234.96617825579642,18.27650128878456,51.96168078908755,56.80164935798976,0.1374013766750964,0.00167,1.0567918445880116,3.6897184457025407
76.96943275077298,139.56190598001467,62.78610825844762,55.76422543766743,68.34236714806813,57.089811697780426,82.89645853493207,1.7801942245154028,420.6785372768336,0.0005511546701146675,0.06471117885734082,1.37680682119557,436.5082839916813,14.195009690456553,178.23941832299462,0.060233879269618304,0.006686572288579954,22.207149114671736,61.10356472731937,81.0121093631877,0.16840669524516874,0.00167,1.2427067175943751,0.038027848067600074
83.68631306525593,137.5497441168208,62.64161947585001,52.627757374497016,78.05775325624116,53.92399623535408,78.28747970911743,1.5214628954334672,467.3764318879253,0.0008711433023093397,0.14708168569343852,1.7615904765579713,506.4823716782902,1.2393105172056302,6.649452984619171,0.16854007683116717,13.321546474973239,11.229857342960164,42.37299912175069,52.88222963598845,0.13906493124617247,0.00167,1.291273907489349,1.0153798491061625
84.15619973165492,145.0864735691083,61.53872003402689,54.793277302023675,73.28604806443168,55.854939966587594,71.352677759251,1.3625861727505053,394.35838925286777,0.010359971914224126,2.0277936790044766,1.9638717839019357,522.8402685324829,0.5670202847874929,2.5074744429225775,0.05233246641713102,2.310916723041754,9.139074386296997,36.36009275879383,62.41826569958196,0.09069993810166281,0.00167,1.4740005406226662,0.56511283296965
80.08325729285687,141.13078295731356,70.2025638363006,54.09213917115346,67.77445291062051,54.226172533966974,75.77723429856695,1.4640610807584304,487.93610410635534,0.007757558871168812,0.5584605387122401,1.8602646606485815,474.42409987443256,1.1462902436905185,1.6942697469677046,0.3456425938663462,57.86044650984592,16.37613313962293,27.43960711445759,60.045302019391535,0.24326275311507323,0.00167,1.2366151658991567,1.638244155721545
95.11924615411789,150.69386641245114,65.72923180150039,57.71746973360491,70.85869511576699,56.192585818876,82.84492735737666,1.9069084511357437,512.0044985619891,0.00046335297240589674,0.06490796891253349,1.7671581045575018,487.6793140079229,0.2920038281762636,3.699529086298368,5.131892953320666,5.7767052259964204,17.85678482225673,57.600837594129004,39.08824891772068,0.22104737120909207,0.00167,1.2161186903418149,0.07227779566960452
83.2355960137845,141.5870132849197,56.30144229243069,54.61212255145551,66.13572459526026,55.17681615689634,82.43518039166985,1.7395511667927932,482.3518183509642,0.003538556890821148,0.757655608263749,1.7104005782967542,497.9021056739479,1.2689255750106363,62.033910517667934,139.7295089152541,20.40693848911899,12.859023550033003,47.13534902618998,46.5505546859274,0.09377440838081873,0.00167,1.4244737105614507,0.24779145372327385
87.044566227621,143.0200355090903,64.77221927150056,60.419249840609346,63.082185768332636,57.435099434314694,77.50683290110936,1.6398611103988427,516.4241674921059,0.00024073408851930952,0.05296722506424891,1.5219758312221283,401.39896622308527,47.500757491861904,30.519971100338424,0.057613416840029776,49.869359123873004,8.717775385176147,29.496182840088963,58.47728921459454,0.057315645132607826,0.00167,0.9898896103598955,0.4460320484060241
85.69128765496203,140.2778875112659,65.05300893049014,56.277257273827644,62.752817534008045,54.49865029757501,82.41019462274643,1.6130039977296902,525.1145977884887,0.00020388934302446968,0.026017655246871024,1.4997643647423815,492.36923525017613,0.5224660551414552,1.6430124152811403,1.2071438198205402,544.4315069355258,13.551520486316011,155.11160774425724,101.21454646258164,0.1503665408834699,0.00167,1.0954412246194236,0.24415000755852206
85.71187652772713,144.40709240311554,59.40570377733603,47.63206429310958,67.76067639363924,53.6402018605775,78.82093773893381,1.5848434320888216,439.4958421834253,0.003237018292510263,0.5013839029830496,1.6644651143562006,457.4542016600025,2.666417585562411,0.08362059210567338,0.021789202384657928,1.512828451282404,11.230318926672084,106.4845558761893,49.964726943470495,0.09029860608320502,0.00167,1.2963115207351785,0.17926069516078155
83.16644410402351,145.08772917508983,64.01626860164826,48.11893952020738,63.28544830631507,53.83041629246649,83.84828663128889,1.5071972517771668,545.7437869458272,0.0013543978902389518,0.13508669052408723,1.7869363567155496,414.68467585998627,10.624816494080369,0.2152165843280426,4.094252043163031,0.695663196714296,22.24436156508897,37.47420647270052,59.29447474627945,0.10076307686469957,0.00167,1.0790661437758218,0.6979314436061219
72.81013789129366,136.5220927998341,63.110520400386704,54.82311596841204,67.53841661150591,58.772272950298,76.57148413998873,1.470776042707363,475.570248302316,0.000431513642823588,0.03394380968387821,1.4950141871195186,460.21838901294433,0.2644623082939896,3.170454857964276,1.6631623500375206,7.289484631146735,18.3482844433608,68.56427690129827,17.760419398882206,0.03095194927802828,0.00167,1.4740043964512755,0.20464938135567692
81.61215544195149,137.49161990879867,60.925984374226346,58.456402258726726,61.82348036944834,56.276967732806646,84.22850699580357,1.5104630390478082,446.55697479699876,0.00105656835260653,0.21106035798413414,1.4958865314620917,558.3813182625463,0.9982508624512717,84.8560596655881,8.760767918860736,27.898499442702025,13.68898311296954,30.81940580886318,28.683341452298997,0.12155406275594284,0.00167,1.205417157607377,0.2889787343611866
85.10326318703716,131.2777007422581,61.02272396901301,56.78010044801764,69.58828853994056,56.97265150728969,83.86305880353902,1.4401506111831457,419.49456108827394,0.0008061497714971284,0.07635907454856851,1.6181139972643153,419.78759642109014,5.925265557711013,7.400736199947197,2.4073003576946803,2.8606978494968924,19.66765329836365,525.4721514584631,46.60501882829272,0.17584264376436626,0.00167,1.1239641498691086,0.733657840771784
82.22672485944106,132.3508913117085,59.40982103009283,52.617370587754145,57.53555091399511,55.72065787613852,81.744841318592,1.3294263294588327,494.5927451732255,0.0004894485780240114,0.04776692981648022,1.526093487445669,470.2238592928594,1.6817696199235248,6.821126818975865,1.3742810171961388,298.5784443862857,15.328091060599997,57.330218568390436,52.78410635308473,0.0959147011731201,0.00167,1.2094458821739185,0.12975046962950323
84.62824391398782,131.0894851228482,59.57484922483767,55.51412901500064,69.52564282404191,54.88811862992743,81.012199881014,1.7063042455747663,472.99498989990354,0.007402492688685147,0.46304491096358386,1.5789428095012297,533.5871067931345,0.6439432889520199,14.20224335770497,2.843365511627658,0.8313450953306086,17.492561849117617,36.961565437045905,38.07784213618551,0.18792430026601697,0.00167,1.132036373586957,2.8342533099821794
85.90739636923031,137.94123678106624,59.22527142623158,52.53574840917513,60.37008685996568,60.987507024761044,76.01203685222157,1.597655165625905,444.8362422492573,0.004430144431940093,0.3180755184201376,1.634499859732481,554.0145276876472,1.0337977693629765,16.30504650783333,0.7477002111225302,0.5051488233439093,8.880626559386108,3.986212851516168,57.087104315508924,0.17213178823289021,0.00167,1.3936329473796845,3.409523013132413
91.42049033448163,125.0012902506714,61.97005438135465,56.13025865832559,69.8240768774434,62.38277274920273,75.79409157241435,1.3135443372552629,490.43225195234737,0.0016397823694521316,0.0884868166640942,1.7718206922319182,518.780324454173,1.0490396790344272,0.16042568854358835,6.283279191881761,0.8546263377573617,12.721620605989367,37.68274624121184,42.581802751932315,0.08403117962387893,0.00167,1.2428625882776065,0.6047311921468248
81.6214889776658,147.76541330042699,65.25705392891268,57.00569583553597,70.24978123271289,57.316170228421484,76.0430545821081,1.8222709156062715,441.87286885078737,0.002220625123810832,0.272237446781785,1.494085163140925,525.3047683820686,0.4788180498897842,1.0036119568941448,10.43318651636975,6.064089418410889,14.398564554717787,52.86663379761074,83.72683256177599,0.1561805756674477,0.00167,1.1168124250574285,1.4598992189891082
87.0745926108743,134.30828396728302,60.37003032013357,56.46643238860286,75.00814689641342,57.041583356426294,78.3318882474514,1.5345938192358441,411.7476427945012,0.004349184351948952,0.6630302114091123,1.6580412825311228,446.0660845129022,2.547700534632991,2.0942670773024075,24.952860641075482,261.4822675774587,10.703527626281033,68.74363033680552,68.93403425564102,0.16042051813199304,0.00167,1.2299247714323778,1.4290762506916583
87.95534723162606,130.97185262055862,64.65560618099367,50.77105339269167,65.71521624813026,55.55824275741295,83.52495719901366,1.6469364722348132,468.0168901394708,0.00024078423893500307,0.02337008828634661,1.749153545771328,497.18787098156344,0.041992386541255644,0.2622353850115698,3.989422065269363,14.627874355947846,11.106782190890936,59.97317640864581,19.690093308530766,0.042642642502161876,0.00167,1.2238014984829568,0.2300005608502163
84.68712893732643,138.21356648420408,63.23175431217505,59.49417838405438,71.09213170208679,60.22818473678999,78.04683204715677,1.7599264918172406,464.6573955645501,8.267190325234623e-5,0.01314106945085178,1.5555270247803474,594.8691550883709,19.16671192700147,5.85139318783427,0.33627627998272736,0.34895626112402295,15.755209411743307,63.60184946667145,37.48895034142325,0.08466084074704378,0.00167,1.2641719162336253,1.5637597210340175
88.16366206959863,144.3105867573799,61.3514674880581,52.10455504834093,60.136262787952624,56.79687979943473,81.13012451888494,1.281911057434942,471.9979397876241,0.0002335469160298483,0.02929532757571573,1.571163537881094,447.2462642796231,0.36582634997513497,46.194868919292865,14.022221256159975,1.0142723696649907,11.144462364396512,62.63721156104705,65.09919879283542,0.2889605676893033,0.00167,1.285425223029058,0.18678204262676595
78.77833678520301,133.9324098158045,61.00493797902361,58.34137403945194,69.68789802563987,56.140231903604324,79.70302301255636,1.5620869379496776,478.3087091346412,0.0016379534824215128,0.45547962961841565,1.9099235823986203,429.99648142963235,2.861454625736867,4.274355192816391,0.13163466366539736,3.3853980579564826,20.419759744952557,46.51185177130985,148.72914215580758,0.3597926758583076,0.00167,1.212415053293559,0.26544392748663015
87.91665634067719,138.33912762491443,64.56469621022421,59.296344273565914,67.6790132120478,56.65794894799689,75.24720993558651,1.8794312059680394,448.8220162021004,0.0008011113251666605,0.1213628519554423,1.8021887421281693,418.2700966756066,40.54209446821153,1227.0957648872243,0.9689385603682412,4.315548439272649,17.170236243520286,5.845947294772438,75.26158851647371,0.12587061882053277,0.00167,1.1920606639114535,0.27621293352284904
81.57416428983973,130.9722074142657,62.496437129154096,60.73052828619897,68.10917009785277,56.709338520935276,79.35501118140402,1.4000204957998656,538.7929951112832,0.0002584654946842335,0.05124655400122864,1.700174324499071,397.86367360392705,0.30446552993597664,1.3621593794629878,0.46671902479941657,2.3694624692049566,19.41708130779689,149.66088812542256,64.26529293588023,0.09424945153287946,0.00167,1.2562101971519866,0.4478441965598401
82.03437328328603,134.92829254043673,69.09119374271475,55.52676449798288,61.59567145122057,55.8300209202266,85.57636161364806,1.4334932538113547,480.44003580138866,0.002601526449157645,0.4194008131938882,1.7879805566404945,556.2513485204881,0.062263498135718014,1.2014457952985234,0.04043560483148274,0.8577786640077264,18.133744237308512,60.205614550227345,47.87336410236973,0.08057350337428996,0.00167,1.1848861841449143,2.4653497027992604
81.89973436919745,141.87850036295242,66.57411230296934,63.35494499926747,61.57979184046086,63.24671837303281,75.90712635401958,1.6342589682393591,472.7302357366625,0.0020308890405836924,0.08681167133582589,1.9406127451597313,550.1350592663027,46.944111871560104,0.008912677238925176,0.011989400269607015,16.57938091067821,13.817899095609006,21.439109604296423,47.47490578861024,0.12221459617916564,0.00167,1.4279818672551219,2.759191090696975
86.55861960532471,140.35401643273565,61.155404109101504,52.84371428639537,65.11840764814592,53.5198965388167,83.76547646015874,1.6505037493878287,440.0203841107151,0.0014492487734979345,0.2708437286265398,1.5301858752627473,521.1949505603801,0.3474164485091701,0.11615088145665903,154.17206871131683,45.21967425318255,17.20072961206148,26.10568064014469,63.44544314723718,0.12021069540055374,0.00167,1.166760485606038,0.15776546153416343
80.75113628145724,135.80416596761012,64.44550580110324,60.165079312624506,65.1509985116362,59.425243272789395,81.3184282661618,1.889107595667014,411.81186980683907,6.544639416868929e-5,0.020934601600213095,1.5520155053160887,487.1831173250388,6.127300283767397,22.811713875757135,9.116748829231254,153.17595418541433,17.20050182159119,20.751782791116877,48.41811405865103,0.06140132598914871,0.00167,1.2824180350912984,0.23180852264508822
85.8359401864311,136.43922129655064,67.23030598572473,57.0814553206286,66.83159669023348,59.14598775798237,77.5505453601736,1.7747433291885444,472.3441178569391,0.000276916916349449,0.03085379353236432,1.8089416144741333,552.8506908225606,0.8353705005433976,0.8202896835839656,0.008354925718992358,0.034614139511885786,18.567796909557355,70.10583334191206,45.915502028297695,0.09744093674710719,0.00167,1.129777039134903,0.5337953569610229
83.1292744979671,139.78164942202397,63.6318981217992,52.74273596780584,73.85648014681368,61.62320794272599,79.08086357672974,1.5486291602559168,460.7547279453396,0.0007404394787509266,0.1265681509331336,1.3161632511481827,411.9882608478348,20.486402713930485,29.890257388084773,43.58342270287559,137.16383139218422,14.700460005507912,62.156028522753914,142.02231814710524,0.34489188407279087,0.00167,1.216599827239967,0.24358718222372652
