100.0
68.79806639
48.13869777
34.379354
25.16764717
18.9784173
14.80987737
11.99788721
10.09917358
8.816544528
7.950132654
7.3651771
6.970641444
6.704983802
6.526558378
6.407166491
6.327706865
6.275237155
6.240987227
6.219013723
6.205288417
6.197085033
6.192557832
6.190453356
6.189928474
6.190415309
6.191530301
6.19301644
6.194702709
6.196475619
