"r_1/2, SFK","r_1/10, SFK","r_1/2, pG1S2","r_1/10, pG1S2",[pG1S2]_cent:surf,[pG1S2]_average,param,type
0.0,0.0,0.14412469904679992,0.0,0.04790086637982616,0.509121648564316,[SFK],ST
0.0,0.0,0.3612506729550181,0.0,0.020447056861269797,0.019064717359455696,[GRB2],ST
0.0,0.0,0.27095842646259816,0.0,0.06729358627424908,0.7878766761468494,[GAB1],ST
0.0,0.0,0.5216142875746443,0.0,0.7668238933663873,0.7873065308364819,[SHP2],ST
0.0,0.0,0.8337644417768562,0.0,0.23112419875621315,0.4393878189364575,[EGFR],ST
