"r_1/2, SFK","r_1/10, SFK","r_1/2, pG1S2","r_1/10, pG1S2",[pG1S2]_cent:surf,[pG1S2]_average,param,type
8.737680175361648e-5,0.0,0.0,0.0,0.2805154572484405,0.07837835862728501,[SFK],S1
5.993526395683147e-5,0.0,0.0,0.0,0.00016836299454241815,3.504430662785141e-5,[GRB2],S1
3.348945715296704e-38,0.0,0.0,0.0,0.002043717849023141,0.06279225997681702,[GAB1],S1
4.3275776279909713e-38,0.0,0.0,0.0,0.09984197895164537,0.07319120372876235,[SHP2],S1
0.924850503341138,0.0,0.0,0.0,0.36647935881788996,0.03717959704258096,[EGFR],S1
