parameters,2.5%,25.0%,50.0%,75.0%,97.5%,mean,param
kG1p,0.10134296603267852,0.7626789721321665,2.6698852430842446,9.649655346109265,102.14700737713358,12.865947593533239,kG1p
kG1dp,0.03362399604907449,0.4074779048832592,1.4887771072385076,5.018274123352136,48.52006787018685,6.97477692384689,kG1dp
kSa,0.03679332139940521,0.3403018651004671,1.26976186836096,4.478038014302744,59.66909731661344,7.363186075631015,kSa
kSi,0.05001221145541678,0.6925553023640101,2.6426477672997946,9.365268960103325,87.93742839838137,13.400988052622791,kSi
