iteration,chain,kG1p,kG1dp,kSa,kSi,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
522,1,0.036571471091966457,2.6481174883255134,1.4426944815754548,12.40851277884624,-12.212679860353859,15.0,1.0,0.9782345640105713,-12.212679860353859,13.639094234121059,0.28883534912063347,0.28883534912063347,4.0,0.0,0.3849563170943756,0.3849563170943756
523,1,0.2801211340919291,1.9419967261291453,36.10260903712079,19.16569055491582,-12.336324251886564,15.0,1.0,0.28655702927124566,-12.336324251886564,16.84300561117852,0.019544654026589114,28.652098599169413,4.0,0.0,0.3849563170943756,0.3849563170943756
524,1,3.5642539732226353,1.2863808995151662,1.3269543032493756,559.8330745590079,-12.833674749593026,15.0,1.0,0.6361984807235861,-12.833674749593026,15.235460140824923,0.09265202608183642,8.204607772482408,3.0,0.0,0.3849563170943756,0.3849563170943756
525,1,0.16210837984211468,16.1964780321128,1.130697363313412,0.061877753344468774,-13.61548196080224,15.0,1.0,0.6298908187344653,-13.61548196080224,15.595114309490373,0.504021521364983,0.8746361592173493,3.0,0.0,0.3849563170943756,0.3849563170943756
526,1,0.6472849208915795,3.621143630553884,0.19480296510337242,0.12279928597221304,-12.020309232853467,7.0,1.0,0.7614347768220421,-12.020309232853467,14.10421984877254,0.07784706300232713,1.064232426803171,3.0,0.0,0.3849563170943756,0.3849563170943756
527,1,71.35032169578959,2.878988853675692,1.2732001622123301,42.62355068503808,-13.253538852418618,15.0,1.0,0.7691216083997835,-13.253538852418618,15.392038335302516,0.5477014699883753,0.7192808693608868,4.0,0.0,0.3849563170943756,0.3849563170943756
528,1,1.4500374675735495,0.8051022901350583,0.000669091457787429,0.7496557758588863,-15.707876770543042,15.0,1.0,0.9880433135120581,-15.707876770543042,18.113931795790993,-0.15823730404993697,-0.8399071807227649,3.0,0.0,0.3849563170943756,0.3849563170943756
529,1,1.4500374675735495,0.8051022901350583,0.000669091457787429,0.7496557758588863,-15.423396942413694,3.0,1.0,0.0004970734352218432,-15.423396942413694,17.18215387813207,0.0,Inf,1.0,1.0,0.3849563170943756,0.3849563170943756
530,1,8.510315793649438,2.8626438099802045,0.35522551650860706,47.58444219305207,-11.395442952212585,7.0,1.0,1.0,-11.395442952212585,16.833192306994025,-0.28873020313287867,-0.33363984762815235,3.0,0.0,0.3849563170943756,0.3849563170943756
531,1,7.903716414316883,1.2969993011652627,0.15889393317008035,28.464765027065987,-11.498944148157769,15.0,1.0,0.7926757432636248,-11.498944148157769,11.855381652760705,0.01099896931083677,0.9801610943070251,3.0,0.0,0.3849563170943756,0.3849563170943756
532,1,7.7516057935707465,5.753472444363579,0.2636157096700625,14.012454129787749,-10.956698499809068,15.0,1.0,0.9522174920828174,-10.956698499809068,11.705355522348347,-0.020880929425965533,0.30323724627703896,3.0,0.0,0.3849563170943756,0.3849563170943756
533,1,8.696671166710884,9.244696158928269,5.629953841795692,3.1229043815944593,-11.727664661103002,15.0,1.0,0.9252731810766238,-11.727664661103002,12.491973442735375,0.018087278177908672,0.24399572787091017,3.0,0.0,0.3849563170943756,0.3849563170943756
534,1,0.5935077791913731,9.779018493443735,4.182630420554931,0.05470605338440731,-13.107874999062105,15.0,1.0,0.8418150274097964,-13.107874999062105,15.066265309598585,0.011852579225111626,1.5430354714412662,3.0,0.0,0.3849563170943756,0.3849563170943756
535,1,1.4146876685602154,5.224364123779896,0.04870756703874415,0.13386393506512856,-12.40587197338559,18.0,1.0,0.6673290116832739,-12.40587197338559,16.87789357362634,-0.024009954492129282,Inf,4.0,1.0,0.3849563170943756,0.3849563170943756
536,1,0.4566123216591108,16.60882882228902,0.04503055103902868,0.42147845845144033,-11.67344605518183,3.0,1.0,0.6171226655289355,-11.67344605518183,15.109507006437614,-0.48268667933972154,3.8381521940887993,2.0,0.0,0.3849563170943756,0.3849563170943756
537,1,0.2615262120939566,1.6377372424792649,5.385507248901809,35.19373759830914,-11.236800448440594,15.0,1.0,0.9949012885593752,-11.236800448440594,12.4723103550458,-0.17771330716205647,-0.5942579597757316,4.0,0.0,0.3849563170943756,0.3849563170943756
538,1,0.541111848324043,0.061817506728810465,1.3692551946796028,53.73569988355585,-12.943723962740394,7.0,1.0,0.9696380457960555,-12.943723962740394,13.638268472346065,0.031927891608260595,-0.81697010943018,3.0,0.0,0.3849563170943756,0.3849563170943756
539,1,0.9995520717406173,0.11114920277417889,3.051407734132141,16.127228356234674,-12.508799417146626,3.0,1.0,0.6357618854526164,-12.508799417146626,15.275683400227763,0.07786432505461605,3.574433048078305,2.0,0.0,0.3849563170943756,0.3849563170943756
540,1,0.08793461301032836,0.057039209765770864,0.34003242471305783,2.831454714733037,-12.935309763098175,7.0,1.0,0.7032108816213427,-12.935309763098175,15.920349228935343,0.035107340548707455,33.72567414978937,2.0,0.0,0.3849563170943756,0.3849563170943756
541,1,2.8348877840260642,1.78306065954914,0.11576962076380502,29.288658301090653,-11.004774934737814,15.0,1.0,0.6538122990611369,-11.004774934737814,13.905165547896278,-0.033057540435168065,0.8508604352947948,3.0,0.0,0.3849563170943756,0.3849563170943756
542,1,7.95861490529308,0.2998472746174766,0.19984136502115568,8.768971964375064,-12.18559002685368,7.0,1.0,0.46141528682951044,-12.18559002685368,13.03182214205153,0.12273686139928763,3.9086705449305583,3.0,0.0,0.3849563170943756,0.3849563170943756
543,1,2.177854432945026,0.5094996686573519,0.01669859669298961,19.51729792248545,-12.17436529696927,7.0,1.0,0.9549871308731256,-12.17436529696927,14.310610994822422,-0.010171377458622288,0.17355975337887308,3.0,0.0,0.3849563170943756,0.3849563170943756
544,1,2.323560937901007,0.3858336415960959,0.18012001906167077,550.9904469876712,-13.058568832065621,15.0,1.0,0.9293507446806634,-13.058568832065621,16.372120411574116,-0.14636338869294008,-0.2097848396079911,4.0,0.0,0.3849563170943756,0.3849563170943756
545,1,0.1603341066141807,4.196850437558611,0.0891050660724138,0.09374133276026639,-12.468301068756888,15.0,1.0,0.634229212123003,-12.468301068756888,15.491454493696247,0.17952365200840958,0.7662354279061088,4.0,0.0,0.3849563170943756,0.3849563170943756
546,1,0.18853939050826515,1.5873899505486901,0.012131892523221251,0.01773097099999983,-15.350610480309474,3.0,1.0,0.9944479911457905,-15.350610480309474,15.837013467595895,0.006717823430154368,-0.025953771712217133,2.0,0.0,0.3849563170943756,0.3849563170943756
547,1,0.06143634281061137,0.10967571817140959,0.08181131466702155,0.18048488545350358,-14.095526321088668,7.0,1.0,0.9453423111500684,-14.095526321088668,17.7726418198496,0.05030606293156836,0.1154715243522908,3.0,0.0,0.3849563170943756,0.3849563170943756
548,1,37.7575670044055,101.92458287117066,1.3185395636230763,140.71820258607352,-13.927698248095657,15.0,1.0,0.9798920738375353,-13.927698248095657,17.9424721531913,0.0573608206307199,0.16028131807101786,4.0,0.0,0.3849563170943756,0.3849563170943756
549,1,57.65271183369114,1.7019960289502634,2.8897728807851606,67.1922857586983,-13.51029833848099,7.0,1.0,1.0,-13.51029833848099,15.749474708441795,-0.3856847914920536,-0.40632786652480846,3.0,0.0,0.3849563170943756,0.3849563170943756
550,1,0.5609673247250472,0.17454075287700718,0.3759221258735186,1088.9429088113252,-14.787402400284474,7.0,1.0,0.9979242619551815,-14.787402400284474,16.501979323033307,-0.40939402285381377,-0.9206090670429568,3.0,0.0,0.3849563170943756,0.3849563170943756
551,1,0.5609673247250472,0.17454075287700718,0.3759221258735186,1088.9429088113252,-13.86551882879997,1.0,1.0,1.2743337185649847e-26,-13.86551882879997,16.853599188644914,0.0,59.62478894949853,1.0,0.0,0.3849563170943756,0.3849563170943756
552,1,7.123788454717718,1.9085865913201394,1.3757962071684966,6.285193900356663,-11.299639726931408,7.0,1.0,0.5763605434794432,-11.299639726931408,16.591170727561117,-1.4166945285798853,4.530202664668675,3.0,0.0,0.3849563170943756,0.3849563170943756
553,1,1.5933302407513086,0.836632631931477,0.9653309813746627,2.9246427267931043,-11.12124867304072,7.0,1.0,0.8706886328058913,-11.12124867304072,12.159828635320412,0.10188052332921238,1.2585939544406344,2.0,0.0,0.3849563170943756,0.3849563170943756
554,1,10.294802572147624,12.633387763610434,2.0975356635589653,4.045961489584758,-11.397718133902957,7.0,1.0,1.0,-11.397718133902957,11.996607785882233,-2.4279494370997057,-2.4384938996555654,3.0,0.0,0.3849563170943756,0.3849563170943756
555,1,20.782048666135008,6.096403411145292,2.1516725943303006,2.1509400418310767,-12.057683497331247,5.0,1.0,0.8000216303311383,-12.057683497331247,13.11048098152703,-0.07597275173643325,9.131976096467195,2.0,0.0,0.3849563170943756,0.3849563170943756
556,1,2.6997363424162413,4.706886371555909,0.7741270461180514,31.621732940694343,-10.630119937423194,7.0,1.0,0.5988548385519098,-10.630119937423194,12.697666385681144,-0.026454563062655367,33.836707103703716,2.0,0.0,0.3849563170943756,0.3849563170943756
557,1,3.9233088682391815,2.0839608843177904,0.23338812037183895,0.5209037875604478,-11.61953829368813,7.0,1.0,0.9916733112667637,-11.61953829368813,12.248436591095293,-0.0034738666063258705,0.044110541018303806,3.0,0.0,0.3849563170943756,0.3849563170943756
558,1,0.24284844003898665,38.427632452603035,59.12393164529641,1.6917352390524925,-13.91419023340232,7.0,1.0,0.9387514126657128,-13.91419023340232,14.662400779017497,0.14296407139964273,0.17171724836933677,3.0,0.0,0.3849563170943756,0.3849563170943756
559,1,15.341213357643136,0.43153745388081993,5.252510339414875,8.056621086149578,-12.856397193640264,7.0,1.0,0.645981209622103,-12.856397193640264,15.98824943205539,0.4138284050391299,0.49542629454336407,3.0,0.0,0.3849563170943756,0.3849563170943756
560,1,0.11459392460214293,3.848463435627905,0.3638235464715457,7.65192815223523,-10.588150913542494,7.0,1.0,0.9948652820219804,-10.588150913542494,13.112216067336384,-0.5221919725994137,-0.5221919725994137,3.0,0.0,0.3849563170943756,0.3849563170943756
561,1,0.11459392460214293,3.848463435627905,0.3638235464715457,7.65192815223523,-10.747032126472456,3.0,1.0,0.1505951213692068,-10.747032126472456,11.939559908149757,0.0,2.3095976080947693,2.0,0.0,0.3849563170943756,0.3849563170943756
562,1,15.589559865860453,39.10067957297103,0.426087819139442,59.47026369512016,-12.026088652501972,15.0,1.0,0.9236197916307709,-12.026088652501972,13.124312097309417,-1.342646721534841,-1.342646721534841,4.0,0.0,0.3849563170943756,0.3849563170943756
563,1,3.9632354351162444,3.1494326125171805,1.2688530070311737,8.005123819493969,-10.800393965213503,7.0,1.0,1.0,-10.800393965213503,12.317900255080534,-0.16070236577204078,-0.3601673422053491,3.0,0.0,0.3849563170943756,0.3849563170943756
564,1,2.0451849480555246,1.0234830914073039,0.41785733623686727,5.3430122699567635,-10.825489764782105,11.0,1.0,0.8740351246220673,-10.825489764782105,11.232618712362358,0.01111052898039766,0.5341954539271434,3.0,0.0,0.3849563170943756,0.3849563170943756
565,1,1.9309320840154063,0.3742029149655181,2.0901074844633123,32.94581568601636,-11.680952762515492,7.0,1.0,0.9754199415916566,-11.680952762515492,12.745642080906446,-0.02989112364262958,0.12642903766209024,3.0,0.0,0.3849563170943756,0.3849563170943756
566,1,0.24184560288405002,0.2561819993020581,3.4363318140601358,65.76591013769207,-12.158087768180996,7.0,1.0,0.9819020959059673,-12.158087768180996,13.3182261887945,-0.07156699264433541,-0.12944748435026554,3.0,0.0,0.3849563170943756,0.3849563170943756
567,1,0.13968631124737324,0.46301856207530945,9.006110511951224,219.62989339328843,-12.915988585957713,7.0,1.0,0.6568180865161132,-12.915988585957713,13.462937445699945,0.06319326929076041,1.5482262779976228,3.0,0.0,0.3849563170943756,0.3849563170943756
568,1,2.97201796189297,17.90888165441311,1.87493738043375,3.9655912798761963,-10.833087989164692,7.0,1.0,0.9658756860706715,-10.833087989164692,14.455449195857437,-0.16650024948907216,-0.27866868099294173,3.0,0.0,0.3849563170943756,0.3849563170943756
569,1,0.3700454081892903,1.6395417142322162,2.549354300041496,5.331496147874148,-10.72411867427035,11.0,1.0,0.8688130436109855,-10.72411867427035,11.44419359469586,-0.13551231690621535,1.8931154987349998,3.0,0.0,0.3849563170943756,0.3849563170943756
570,1,0.04070301926253984,1.6379415545302833,1.7222426252101792,17.966844424823663,-11.509498302823403,7.0,1.0,0.28455233497315147,-11.509498302823403,16.18341637991021,-0.9986337779482959,14.486581205132225,3.0,0.0,0.3849563170943756,0.3849563170943756
571,1,0.04657101752075964,0.10248475700097218,0.15547621764833358,2.636862930546997,-12.815207135847958,7.0,1.0,1.0,-12.815207135847958,13.851041705544919,-0.4820742386059127,-0.6260168609043273,3.0,0.0,0.3849563170943756,0.3849563170943756
572,1,0.7054914580625448,0.20204845193171167,32.34967708512777,2.6080994241008946,-13.516490704811803,10.0,1.0,0.6556976264996106,-13.516490704811803,16.23097674025935,0.031224733645050406,Inf,3.0,1.0,0.3849563170943756,0.3849563170943756
573,1,53.49622116162088,0.27836270468572105,11.858457844022935,3.1766432392246897,-14.935714369772185,4.0,1.0,0.699126746411364,-14.935714369772185,17.32040242793252,0.1628887600992961,Inf,2.0,1.0,0.3849563170943756,0.3849563170943756
574,1,40.48760671210489,0.9568301982518091,28.677121550316734,2.3395609497796666,-14.722062677873575,11.0,1.0,0.6340960479964868,-14.722062677873575,17.05436810883355,0.027792396614145787,Inf,3.0,1.0,0.3849563170943756,0.3849563170943756
575,1,0.4921901492729472,1.5838533937023818,0.034981582950358574,0.39415419299940924,-11.941956399799105,5.0,1.0,0.8013836174972694,-11.941956399799105,18.982455171880897,-0.14249911209083166,4.973615922356487,2.0,0.0,0.3849563170943756,0.3849563170943756
576,1,1.2283789194308363,32.69354345847846,1.2977688601673085,1.681150206913658,-10.739310513677676,15.0,1.0,0.9610432768446295,-10.739310513677676,13.093105964650892,0.02087235997685788,-0.17162401808129601,4.0,0.0,0.3849563170943756,0.3849563170943756
577,1,11.674179821264978,0.11192502234529997,0.1845730153975954,21.948408105164948,-13.14223464412653,7.0,1.0,0.6304697852313917,-13.14223464412653,13.459065245757376,0.5058915350278461,0.8424689635002558,3.0,0.0,0.3849563170943756,0.3849563170943756
578,1,0.20705654546638602,0.24969296451155845,0.5020887060576152,1.0349910065634782,-11.838322385602709,11.0,1.0,0.717903067292413,-11.838322385602709,15.03822338935056,-0.08489083307581957,Inf,3.0,1.0,0.3849563170943756,0.3849563170943756
579,1,2.6594056833220896,0.10701832739218901,0.5916892028472367,0.30212138458005083,-13.432830326730386,7.0,1.0,1.0,-13.432830326730386,14.91448548216628,-0.22226223467380457,-0.7672440405679968,2.0,0.0,0.3849563170943756,0.3849563170943756
580,1,0.26453556184249205,0.09876745005678346,0.6852477033399499,7.88414742140167,-12.101470175775276,7.0,1.0,1.0,-12.101470175775276,14.769297143678365,-0.08427180426979497,-0.08427180426979497,3.0,0.0,0.3849563170943756,0.3849563170943756
581,1,0.2185548761592173,1.09144812245766,0.3669208003966145,20.649770373696125,-10.672687399247192,7.0,1.0,0.9985206214078054,-10.672687399247192,12.006620816805919,-0.29338970169601275,-0.29338970169601275,3.0,0.0,0.3849563170943756,0.3849563170943756
582,1,0.053227524441941586,3.8027919251160505,4.408075963054293,0.2288465338411829,-13.117350822248019,7.0,1.0,0.6227695401286152,-13.117350822248019,13.756631022026461,0.5101129310201706,38.13800497528459,3.0,0.0,0.3849563170943756,0.3849563170943756
583,1,0.06736263530660726,0.4318995512500461,0.6793685555638457,0.11603101634754386,-13.163127358397432,7.0,1.0,0.9664004206103401,-13.163127358397432,14.50498484752427,0.054231883621911336,0.055452052932036366,3.0,0.0,0.3849563170943756,0.3849563170943756
584,1,0.11150271768042062,2.8681202190644766,1.6215029880950098,67.24005267176878,-12.249288818142952,15.0,1.0,0.7459533013309555,-12.249288818142952,14.686335370735634,0.18007913923517904,Inf,3.0,1.0,0.3849563170943756,0.3849563170943756
585,1,1.3302313801169605,0.5162364105980777,0.5954911124927282,56.3443306719669,-11.319443042225227,15.0,1.0,0.9756782937262957,-11.319443042225227,13.420375631472165,-0.38730849692642266,-0.7258712214786591,3.0,0.0,0.3849563170943756,0.3849563170943756
586,1,7.01120393254773,2.317707640031499,0.21589510890315752,9.127344797330938,-11.098624277647573,7.0,1.0,0.7319265145195253,-11.098624277647573,13.316663024087028,-0.00013086340463708268,3.8457831482615124,2.0,0.0,0.3849563170943756,0.3849563170943756
587,1,5.590171762593709,2.323246064430454,0.09702924536959491,0.6424799875538916,-11.82179732099831,7.0,1.0,0.9529067398275541,-11.82179732099831,12.401755587959723,0.04455149179242568,0.11973948609889007,3.0,0.0,0.3849563170943756,0.3849563170943756
588,1,0.9729626205799408,3.1829816672781512,2.366169404178846,19.018433166871354,-10.591748191676006,15.0,1.0,0.9533623955360208,-10.591748191676006,12.444124384491051,-1.3714293106034106,-1.5719409006336846,3.0,0.0,0.3849563170943756,0.3849563170943756
589,1,4.306799774546705,2.3918306104000835,0.9202032836366241,1.426392308185219,-11.176261342143375,7.0,1.0,0.5815011331734051,-11.176261342143375,11.914478925393547,-0.033489177487101784,4.74728211217108,2.0,0.0,0.3849563170943756,0.3849563170943756
590,1,0.6236224182312727,0.5194981076907189,0.3232535236953813,0.6094849928207406,-11.631949836423756,7.0,1.0,0.8683342857197557,-11.631949836423756,13.23576812452335,-0.07277950347771878,2.1018425471714934,2.0,0.0,0.3849563170943756,0.3849563170943756
591,1,0.04304334490595361,0.7422214309781989,0.23897083633952165,7.249274550779905,-11.382814664947075,7.0,1.0,0.9860561230224316,-11.382814664947075,12.844055771655144,-0.6439922829658844,-0.6439922829658844,3.0,0.0,0.3849563170943756,0.3849563170943756
592,1,0.7448124627453483,2.3509112362231943,5.609896029008883,36.4402774364443,-11.178498605474816,15.0,1.0,0.9575933818029703,-11.178498605474816,12.298242284409723,-0.20866281083146454,-0.3326163491203218,4.0,0.0,0.3849563170943756,0.3849563170943756
593,1,5.799193016087973,0.244159328878129,36.639169718756335,11.01777114770885,-13.986446235104715,7.0,1.0,0.3970016093558315,-13.986446235104715,15.84497556129672,0.08350361882468427,Inf,2.0,1.0,0.3849563170943756,0.3849563170943756
594,1,0.036314101908772926,3.1987180250354035,8.925782734905049,30.15396478653732,-13.074048829317693,7.0,1.0,0.4280323744434637,-13.074048829317693,15.358450122514792,-1.462674359298358,Inf,2.0,1.0,0.3849563170943756,0.3849563170943756
595,1,0.1893237627613417,0.7246115502407247,3.0962042037764395,30.859673296358274,-11.290697627937643,7.0,1.0,0.45631085572330043,-11.290697627937643,13.039710629532081,-1.7698181885537974,-1.8252212710310687,3.0,0.0,0.3849563170943756,0.3849563170943756
596,1,1.8709120900512952,54.925744117543076,0.8815270193737806,2.772118208365189,-10.78463840027394,15.0,1.0,0.9506414874799771,-10.78463840027394,11.943401338517189,-0.037131749973093875,0.38282940955070366,3.0,0.0,0.3849563170943756,0.3849563170943756
597,1,0.770650402619084,4.369181047584613,0.2774405207385268,1.0799598106680826,-10.650607338744113,15.0,1.0,0.7686577076790485,-10.650607338744113,11.318410239361478,0.12867250182526568,1.1461352021663345,4.0,0.0,0.3849563170943756,0.3849563170943756
598,1,1.0994305572241878,6.368262312259886,0.14779349033307174,0.8081054751894134,-10.855021673760296,7.0,1.0,0.810773569630855,-10.855021673760296,11.378534313249293,0.00633564601440284,0.7082217225046268,2.0,0.0,0.3849563170943756,0.3849563170943756
599,1,0.3757845476876076,20.35334679335265,0.15151532924806238,1.9722521192313258,-11.038686530861357,3.0,1.0,0.3420399420265658,-11.038686530861357,12.923395554218358,-0.8016894129018102,9.282539660009888,2.0,0.0,0.3849563170943756,0.3849563170943756
600,1,0.5846455893930207,7.508647077817906,0.06094671266984881,2.2216047025948544,-11.773348938041702,3.0,1.0,0.44940723046177683,-11.773348938041702,13.333117297090954,1.1969146433045985,3.077012769176932,2.0,0.0,0.3849563170943756,0.3849563170943756
601,1,0.11114855014577242,7.748426831318489,61.06197311393603,6.046065716556625,-12.98490963215421,15.0,1.0,0.7648683628166537,-12.98490963215421,15.115397007308093,-0.667598201525017,2.6124261488430136,4.0,0.0,0.3849563170943756,0.3849563170943756
602,1,0.33897269962371457,7.446061520592419,91.31116815605286,5.6689418240350715,-13.08989959387934,15.0,1.0,0.8015196251689194,-13.08989959387934,13.649245827889137,0.021097754610572395,0.9399897624208702,4.0,0.0,0.3849563170943756,0.3849563170943756
603,1,1.5033742271106805,1.6164568942648816,61.31174002074653,77.89074447236176,-13.478139515296853,15.0,1.0,0.9696613178234416,-13.478139515296853,15.124230215786488,-0.024362965719673113,-1.0408248447255986,4.0,0.0,0.3849563170943756,0.3849563170943756
604,1,0.5935710638674484,7.964089116945842,90.44992248474115,249.9637528764877,-16.062360770415907,3.0,1.0,0.788154725293091,-16.062360770415907,16.25672475354808,0.9878520453706567,0.9878520453706567,2.0,0.0,0.3849563170943756,0.3849563170943756
605,1,0.3020135756180738,8.687337356346045,13.982581005202459,28.770671621583165,-11.592209564083719,15.0,1.0,0.5995945274049584,-11.592209564083719,21.12328353204675,0.11817907253171711,2.092774807575452,3.0,0.0,0.3849563170943756,0.3849563170943756
606,1,6.272253498328882,1.7821586149415698,20.478967848270468,40.96454195375894,-12.731173291934471,7.0,1.0,0.6836329021575219,-12.731173291934471,14.552463614608085,0.445433629374989,0.4924883592030245,3.0,0.0,0.3849563170943756,0.3849563170943756
607,1,0.9465841122222416,2.7148822173537233,24.67573425814427,6.996856946357118,-11.932306228880085,7.0,1.0,0.9934313854446278,-11.932306228880085,13.590708445971933,-0.027468665609902132,-0.16055408956086303,3.0,0.0,0.3849563170943756,0.3849563170943756
608,1,0.21259978632805548,10.381786565319164,1.0888983246001736,0.933657283623869,-10.724130915888201,7.0,1.0,0.9992923981180984,-10.724130915888201,12.76394585624291,-0.4944530511758227,-0.4944530511758227,3.0,0.0,0.3849563170943756,0.3849563170943756
609,1,29.504666780528424,0.18364422678894993,0.125108974056253,62.593196868996365,-13.822790060428115,7.0,1.0,0.7370727527577837,-13.822790060428115,14.367319097257324,0.31545134194165847,0.41975269525513426,3.0,0.0,0.3849563170943756,0.3849563170943756
610,1,5.54188443872529,0.12724456331747366,0.7374343478640194,582.026950295795,-14.258765448230076,15.0,1.0,0.33015009436020576,-14.258765448230076,16.881616390797056,0.09740757463821126,5.021826621402067,4.0,0.0,0.3849563170943756,0.3849563170943756
